session_code,id_in_session,participant_code,channel,nickname,body,timestamp
v0bpsxm2,1,vgs79s7u,8-live_bargaining-433,A,See you later mybe,1715850665.665951
v0bpsxm2,3,b3u444ci,8-live_bargaining-434,B2,gonna go for it after this session,1715850665.7421253
v0bpsxm2,4,ovi5mgfs,8-live_bargaining-434,B1,after we get the money hahaha,1715850665.7576876
v0bpsxm2,22,g4jckmms,8-live_bargaining-440,A,y stady astronomy,1715850666.3203034
v0bpsxm2,10,8zecqcvq,8-live_bargaining-436,B1,instead of left with none,1715850666.4095562
v0bpsxm2,20,0urjtojp,8-live_bargaining-440,B2,cool,1715850666.9508862
v0bpsxm2,1,vgs79s7u,8-live_bargaining-433,A,XD,1715850667.7853656
v0bpsxm2,22,g4jckmms,8-live_bargaining-440,A,haha,1715850667.9479887
v0bpsxm2,5,txnxowyb,8-live_bargaining-433,B2,yep,1715850668.6703393
v0bpsxm2,29,m3jyk7ro,8-live_bargaining-453,B1,hello,1715850721.4011254
v0bpsxm2,30,e104xl4i,8-live_bargaining-454,A,hello,1715850722.5770876
v0bpsxm2,25,cji72u0e,8-live_bargaining-454,B2,hello,1715850722.6437035
v0bpsxm2,34,h8mn1ldu,8-live_bargaining-455,B2,hello,1715850723.9082057
v0bpsxm2,33,37sp9sjc,8-live_bargaining-455,A,Hello,1715850724.244473
v0bpsxm2,27,pgzf722x,8-live_bargaining-453,A,hi,1715850724.3898127
v0bpsxm2,5,txnxowyb,8-live_bargaining-445,B1,Hey :),1715850724.6359363
v0bpsxm2,36,gbwqq0rs,8-live_bargaining-456,B2,hey,1715850727.575443
v0bpsxm2,26,0l3xkh9f,8-live_bargaining-454,B1,hi,1715850727.5883493
v0bpsxm2,35,rq6ucqv6,8-live_bargaining-455,B1,hi,1715850728.9627354
v0bpsxm2,34,h8mn1ldu,8-live_bargaining-455,B2,what about 34 33 33?,1715850730.419184
v0bpsxm2,32,ffegqwes,8-live_bargaining-456,B1,hey guys lets do 34 33 33 ,1715850730.740923
v0bpsxm2,28,j9s0vm81,8-live_bargaining-453,B2,heyy,1715850730.804763
v0bpsxm2,1,vgs79s7u,8-live_bargaining-446,B1,helloo,1715850730.8496864
v0bpsxm2,3,b3u444ci,8-live_bargaining-445,B2,Hello,1715850731.5859652
v0bpsxm2,9,xpnyaewq,8-live_bargaining-447,A,Hi,1715850732.2121317
v0bpsxm2,11,nvbhjz3i,8-live_bargaining-447,B1,hey,1715850733.6475224
v0bpsxm2,4,ovi5mgfs,8-live_bargaining-445,A,hi,1715850733.6521218
v0bpsxm2,14,pe10l88m,8-live_bargaining-450,B1,great job hahah,1715850738.5668983
v0bpsxm2,22,g4jckmms,8-live_bargaining-451,A,"HI guys, what about proposal 1, for me is fair",1715850739.1699696
v0bpsxm2,15,1tsbadmg,8-live_bargaining-449,B1,B2 good for us,1715850741.3602655
v0bpsxm2,35,rq6ucqv6,8-live_bargaining-455,B1,nice,1715850743.8820567
v0bpsxm2,2,58qtb8v6,8-live_bargaining-446,A,hii,1715850747.1908073
v0bpsxm2,36,gbwqq0rs,8-live_bargaining-456,B2,im in lol,1715850748.2622252
v0bpsxm2,33,37sp9sjc,8-live_bargaining-455,A,yeah why not,1715850749.7310443
v0bpsxm2,6,u3tex7e3,8-live_bargaining-446,B2,heyy,1715850751.2902055
v0bpsxm2,21,b5octfmz,8-live_bargaining-451,B2,fine by me,1715850752.149843
v0bpsxm2,7,ij2rrhyx,8-live_bargaining-448,B2,Hii ,1715850752.682143
v0bpsxm2,5,txnxowyb,8-live_bargaining-445,B1,I would say that A proposes something?,1715850753.6499
v0bpsxm2,24,kfgiympu,8-live_bargaining-452,B2,hii,1715850755.0854604
v0bpsxm2,8,uocdifm0,8-live_bargaining-448,B1,hi!,1715850758.4312148
v0bpsxm2,32,ffegqwes,8-live_bargaining-456,B1,A?,1715850759.059508
v0bpsxm2,14,pe10l88m,8-live_bargaining-450,B1,fair play,1715850761.7735102
v0bpsxm2,22,g4jckmms,8-live_bargaining-451,A,what about you b1?,1715850762.6258786
v0bpsxm2,13,197er6a2,8-live_bargaining-450,A,haha same thought,1715850763.7852435
v0bpsxm2,10,8zecqcvq,8-live_bargaining-447,B2,"that being said, i made some sausage bread rolls yesterday. i shared a lot with my flatmates and brought the rest with me for lunch today. ",1715850765.957804
v0bpsxm2,26,0l3xkh9f,8-live_bargaining-454,B1,i am choosing ID1?,1715850766.4265296
v0bpsxm2,23,ggrdd5iq,8-live_bargaining-451,B1,yeah sure,1715850772.4322717
v0bpsxm2,12,h8nknrk3,8-live_bargaining-448,A,hi,1715850772.97893
v0bpsxm2,25,cji72u0e,8-live_bargaining-454,B2,i can also go 1,1715850776.6083412
v0bpsxm2,32,ffegqwes,8-live_bargaining-456,B1,communicate,1715850778.1378698
v0bpsxm2,22,g4jckmms,8-live_bargaining-451,A,ok lets do it,1715850781.6969526
v0bpsxm2,16,l078v2ul,8-live_bargaining-449,B2,tru,1715850781.9338317
v0bpsxm2,4,ovi5mgfs,8-live_bargaining-445,A,deal?,1715850782.5676088
v0bpsxm2,34,h8mn1ldu,8-live_bargaining-455,B2,that was fast hahha,1715850782.6088874
v0bpsxm2,10,8zecqcvq,8-live_bargaining-447,B2,if you guys want i am very happy to share some with you after the session!,1715850782.8531027
v0bpsxm2,36,gbwqq0rs,8-live_bargaining-456,B2,A seems to have other plans,1715850783.6765957
v0bpsxm2,9,xpnyaewq,8-live_bargaining-447,A,sharing sounds good :),1715850783.8009882
v0bpsxm2,24,kfgiympu,8-live_bargaining-452,B2,damn,1715850784.4677386
v0bpsxm2,17,lhcqgubk,8-live_bargaining-449,A,B1 good for us,1715850784.8409083
v0bpsxm2,11,nvbhjz3i,8-live_bargaining-447,B1,hahaha id like to have some of those,1715850789.2129292
v0bpsxm2,14,pe10l88m,8-live_bargaining-450,B1,5 min is such a long time,1715850789.3318539
v0bpsxm2,20,0urjtojp,8-live_bargaining-452,A,lol,1715850791.2203872
v0bpsxm2,7,ij2rrhyx,8-live_bargaining-448,B2,I think ID 1 is more fair,1715850791.7355049
v0bpsxm2,16,l078v2ul,8-live_bargaining-449,B2,that is also tru,1715850792.6613045
v0bpsxm2,5,txnxowyb,8-live_bargaining-445,B1,You can take that extra point if you like ;),1715850794.5521045
v0bpsxm2,13,197er6a2,8-live_bargaining-450,A,yess,1715850794.638217
v0bpsxm2,21,b5octfmz,8-live_bargaining-451,B2,what about 3?,1715850795.87544
v0bpsxm2,32,ffegqwes,8-live_bargaining-456,B1,defend your proposal,1715850796.3293805
v0bpsxm2,19,3bod94tp,8-live_bargaining-452,B1,gotta spice things up,1715850796.999933
v0bpsxm2,11,nvbhjz3i,8-live_bargaining-447,B1,sounds really yummy,1715850797.1079648
v0bpsxm2,27,pgzf722x,8-live_bargaining-453,A,lets dont wastre 1 point haha,1715850799.120799
v0bpsxm2,1,vgs79s7u,8-live_bargaining-446,B1,love this equality <3,1715850801.9966362
v0bpsxm2,18,p7ldsgd8,8-live_bargaining-450,B2,yea true,1715850804.871447
v0bpsxm2,8,uocdifm0,8-live_bargaining-448,B1,yes that's true,1715850807.0596702
v0bpsxm2,15,1tsbadmg,8-live_bargaining-449,B1,tru,1715850807.9967372
v0bpsxm2,26,0l3xkh9f,8-live_bargaining-454,B1,good :),1715850812.0717678
v0bpsxm2,28,j9s0vm81,8-live_bargaining-453,B2,but what if I want it? hahah,1715850812.7121193
v0bpsxm2,33,37sp9sjc,8-live_bargaining-455,A,haha how are you today? might as well chat,1715850814.559915
v0bpsxm2,9,xpnyaewq,8-live_bargaining-447,A,yess I agree,1715850815.1355975
v0bpsxm2,12,h8nknrk3,8-live_bargaining-448,A,that's facts,1715850815.3277047
v0bpsxm2,20,0urjtojp,8-live_bargaining-452,A,if B2 disagree it wont work ,1715850816.131034
v0bpsxm2,13,197er6a2,8-live_bargaining-450,A,but its very nice we all agree makes more fun ,1715850818.172853
v0bpsxm2,11,nvbhjz3i,8-live_bargaining-447,B1,what are you guys studying?,1715850818.9623973
v0bpsxm2,25,cji72u0e,8-live_bargaining-454,B2,:),1715850823.8478768
v0bpsxm2,27,pgzf722x,8-live_bargaining-453,A,but i am player A :),1715850824.1268485
v0bpsxm2,34,h8mn1ldu,8-live_bargaining-455,B2,good what about you?,1715850826.2378213
v0bpsxm2,2,58qtb8v6,8-live_bargaining-446,A,hahahhaha ^^,1715850829.116892
v0bpsxm2,23,ggrdd5iq,8-live_bargaining-451,B1,A are u also fine with 3?,1715850829.5009632
v0bpsxm2,28,j9s0vm81,8-live_bargaining-453,B2,that's fair,1715850829.6948857
v0bpsxm2,20,0urjtojp,8-live_bargaining-452,A,does it,1715850830.3460574
v0bpsxm2,35,rq6ucqv6,8-live_bargaining-455,B1,haha,1715850833.6220424
v0bpsxm2,10,8zecqcvq,8-live_bargaining-447,B2,great! i will be holding my lunch box after the session so you guys can identify me,1715850835.0746388
v0bpsxm2,29,m3jyk7ro,8-live_bargaining-453,B1,all yours as long as we agree on each getting a fair share,1715850836.963744
v0bpsxm2,31,vmtvitch,8-live_bargaining-456,A,would suppose to include all players because A get 70 before,1715850837.5786235
v0bpsxm2,22,g4jckmms,8-live_bargaining-451,A,but you were agree with proposal 1,1715850837.6782312
v0bpsxm2,14,pe10l88m,8-live_bargaining-450,B1,yess,1715850840.2886043
v0bpsxm2,11,nvbhjz3i,8-live_bargaining-447,B1,hahah sounds great,1715850842.9773145
v0bpsxm2,32,ffegqwes,8-live_bargaining-456,B1,A has communication issues,1715850845.2123427
v0bpsxm2,1,vgs79s7u,8-live_bargaining-446,B1,"we have 1 of budget more, I think player A deserves it for the fair proposal",1715850845.5310507
v0bpsxm2,28,j9s0vm81,8-live_bargaining-453,B2,okay let 's do 5 then,1715850845.7502842
v0bpsxm2,3,b3u444ci,8-live_bargaining-445,B2,"ok, let's go for ID 3",1715850846.077534
v0bpsxm2,14,pe10l88m,8-live_bargaining-450,B1,best for all,1715850848.9764466
v0bpsxm2,5,txnxowyb,8-live_bargaining-445,B1,"so I am fine with 3, we dont need to waste that point",1715850851.0136325
v0bpsxm2,28,j9s0vm81,8-live_bargaining-453,B2,do we all agree?,1715850854.1656568
v0bpsxm2,22,g4jckmms,8-live_bargaining-451,A,for me proposal 3 is fine too ,1715850855.092747
v0bpsxm2,33,37sp9sjc,8-live_bargaining-455,A,good I hope it doesn't rain,1715850855.2301378
v0bpsxm2,13,197er6a2,8-live_bargaining-450,A,yess absolutley,1715850856.9542472
v0bpsxm2,9,xpnyaewq,8-live_bargaining-447,A,haha perfect :),1715850859.52641
v0bpsxm2,22,g4jckmms,8-live_bargaining-451,A,we can change,1715850859.7806323
v0bpsxm2,29,m3jyk7ro,8-live_bargaining-453,B1,yeah,1715850860.3232212
v0bpsxm2,10,8zecqcvq,8-live_bargaining-447,B2,i have dark short hair and got 2 backpacks with me,1715850860.865386
v0bpsxm2,32,ffegqwes,8-live_bargaining-456,B1,oh here they are,1715850862.9336903
v0bpsxm2,27,pgzf722x,8-live_bargaining-453,A,yes,1715850863.9967287
v0bpsxm2,21,b5octfmz,8-live_bargaining-451,B2,great thanks,1715850865.1437516
v0bpsxm2,8,uocdifm0,8-live_bargaining-448,B1,this would be a little nicer,1715850865.78192
v0bpsxm2,19,3bod94tp,8-live_bargaining-452,B1,yeah im playing,1715850866.315436
v0bpsxm2,31,vmtvitch,8-live_bargaining-456,A,but there with two players only 90 are distributed,1715850869.4423442
v0bpsxm2,30,e104xl4i,8-live_bargaining-454,A,i would prefere the 3 other ones ,1715850870.474219
v0bpsxm2,23,ggrdd5iq,8-live_bargaining-451,B1,:D,1715850870.8512745
v0bpsxm2,34,h8mn1ldu,8-live_bargaining-455,B2,same didn't take a jacket with me,1715850874.29922
v0bpsxm2,36,gbwqq0rs,8-live_bargaining-456,B2,"A, if you really wanna max it for yourself, I would be available for 40 30 30",1715850876.1028156
v0bpsxm2,20,0urjtojp,8-live_bargaining-452,A,1 is good proposal,1715850881.9276783
v0bpsxm2,32,ffegqwes,8-live_bargaining-456,B1,yes me too,1715850884.1806862
v0bpsxm2,4,ovi5mgfs,8-live_bargaining-445,A,good call i didnt even think of that,1715850884.8123116
v0bpsxm2,19,3bod94tp,8-live_bargaining-452,B1,for u yes ,1715850891.0655944
v0bpsxm2,15,1tsbadmg,8-live_bargaining-449,B1,ID 1 better than ID 4,1715850891.248747
v0bpsxm2,10,8zecqcvq,8-live_bargaining-447,B2,mechanical engineering,1715850895.6797688
v0bpsxm2,32,ffegqwes,8-live_bargaining-456,B1,we are all playin for sure,1715850896.139872
v0bpsxm2,4,ovi5mgfs,8-live_bargaining-445,A,now we have 2 mins left ;D,1715850897.770489
v0bpsxm2,2,58qtb8v6,8-live_bargaining-446,A,hahahhaha thank youuu <333,1715850897.8896573
v0bpsxm2,6,u3tex7e3,8-live_bargaining-446,B2,i agree,1715850898.8665032
v0bpsxm2,36,gbwqq0rs,8-live_bargaining-456,B2,"i think 60 20 20 is past the line, remember its 6 rounds",1715850901.212849
v0bpsxm2,7,ij2rrhyx,8-live_bargaining-448,B2,Still not fair at all :(,1715850902.7598054
v0bpsxm2,24,kfgiympu,8-live_bargaining-452,B2,i think 2 is fair,1715850905.1409261
v0bpsxm2,11,nvbhjz3i,8-live_bargaining-447,B1,oof,1715850907.3982081
v0bpsxm2,10,8zecqcvq,8-live_bargaining-447,B2,i enjoy the philosophical life discussion here :D,1715850908.3852758
v0bpsxm2,34,h8mn1ldu,8-live_bargaining-455,B2,do you two also have exams the next two weeks?,1715850910.289657
v0bpsxm2,8,uocdifm0,8-live_bargaining-448,B1,yes I know,1715850916.3019025
v0bpsxm2,5,txnxowyb,8-live_bargaining-445,B1,"yeah, anything to talk about?",1715850916.5616288
v0bpsxm2,20,0urjtojp,8-live_bargaining-452,A,2 is not 100 lol ,1715850919.3980234
v0bpsxm2,36,gbwqq0rs,8-live_bargaining-456,B2,this will bit our ass later if we plaz selfish,1715850920.4608612
v0bpsxm2,3,b3u444ci,8-live_bargaining-445,B2,i guess most of people start from equal distribution ?,1715850920.8971863
v0bpsxm2,9,xpnyaewq,8-live_bargaining-447,A,I study food science,1715850922.4524577
v0bpsxm2,4,ovi5mgfs,8-live_bargaining-445,A,whats for lunch,1715850922.795362
v0bpsxm2,20,0urjtojp,8-live_bargaining-452,A,you mean 3 ,1715850922.8135529
v0bpsxm2,4,ovi5mgfs,8-live_bargaining-445,A,hahaha,1715850925.579313
v0bpsxm2,11,nvbhjz3i,8-live_bargaining-447,B1,masters or bachelors b2,1715850931.068447
v0bpsxm2,5,txnxowyb,8-live_bargaining-445,B1,whatever Irchel has to offer haha,1715850932.1932325
v0bpsxm2,24,kfgiympu,8-live_bargaining-452,B2,yes sorry,1715850936.1075993
v0bpsxm2,36,gbwqq0rs,8-live_bargaining-456,B2,bite*,1715850937.1713138
v0bpsxm2,11,nvbhjz3i,8-live_bargaining-447,B1,and ofc A?,1715850937.779948
v0bpsxm2,20,0urjtojp,8-live_bargaining-452,A,I can also go for 3 because I am a good person lol ,1715850939.1807516
v0bpsxm2,19,3bod94tp,8-live_bargaining-452,B1,no no i think u should agree with be player B2,1715850942.7120168
v0bpsxm2,7,ij2rrhyx,8-live_bargaining-448,B2,To make all happy in here we could choose 1,1715850943.630213
v0bpsxm2,17,lhcqgubk,8-live_bargaining-449,A,I prefer 5,1715850943.9849343
v0bpsxm2,10,8zecqcvq,8-live_bargaining-447,B2,i will leave the biggest sausage rolls for you guys! im hungry and have begun to eat already :D,1715850949.6211402
v0bpsxm2,10,8zecqcvq,8-live_bargaining-447,B2,bachelor,1715850955.1651433
v0bpsxm2,32,ffegqwes,8-live_bargaining-456,B1,what you sayin A,1715850963.2499685
v0bpsxm2,4,ovi5mgfs,8-live_bargaining-445,A,at least we have lunch money,1715850965.2575023
v0bpsxm2,24,kfgiympu,8-live_bargaining-452,B2,we get the same anyway haha,1715850965.6658356
v0bpsxm2,33,37sp9sjc,8-live_bargaining-455,A,I actually had one this week,1715850966.3281708
v0bpsxm2,30,e104xl4i,8-live_bargaining-454,A,what about the 5th one ?,1715850967.9578054
v0bpsxm2,4,ovi5mgfs,8-live_bargaining-445,A,hahah,1715850970.737368
v0bpsxm2,26,0l3xkh9f,8-live_bargaining-454,B1,we should agree on one proposal ,1715850973.3038065
v0bpsxm2,24,kfgiympu,8-live_bargaining-452,B2,FAST,1715850973.529591
v0bpsxm2,3,b3u444ci,8-live_bargaining-445,B2,hahahah,1715850973.7259862
v0bpsxm2,34,h8mn1ldu,8-live_bargaining-455,B2,how was it?,1715850975.9498746
v0bpsxm2,36,gbwqq0rs,8-live_bargaining-456,B2,"B1, i would say we keep 4 and for him to also change last second",1715850977.0891662
v0bpsxm2,17,lhcqgubk,8-live_bargaining-449,A,still prefer 5,1715850978.158661
v0bpsxm2,14,pe10l88m,8-live_bargaining-450,B1,"if somebody doesnt agree it's no money for all, right?",1715850980.0101485
v0bpsxm2,12,h8nknrk3,8-live_bargaining-448,A,yeah that's true,1715850981.0562122
v0bpsxm2,5,txnxowyb,8-live_bargaining-445,B1,yeah might get a dessert this time :D,1715850984.1267455
v0bpsxm2,26,0l3xkh9f,8-live_bargaining-454,B1,36 sec left,1715850984.191038
v0bpsxm2,20,0urjtojp,8-live_bargaining-452,A,B1 change ,1715850984.203771
v0bpsxm2,7,ij2rrhyx,8-live_bargaining-448,B2,We only have a couple of seconds left,1715850986.0188916
v0bpsxm2,18,p7ldsgd8,8-live_bargaining-450,B2,yup,1715850987.5800316
v0bpsxm2,8,uocdifm0,8-live_bargaining-448,B1,yes 1 is the nicest ,1715850988.5554996
v0bpsxm2,36,gbwqq0rs,8-live_bargaining-456,B2,but obviouslz i wont blame you if you take the deal lol,1715850988.7942317
v0bpsxm2,31,vmtvitch,8-live_bargaining-456,A,I'd like to have at least 55 but we can also split it on 3,1715850989.675119
v0bpsxm2,8,uocdifm0,8-live_bargaining-448,B1,ok 1,1715850991.315374
v0bpsxm2,12,h8nknrk3,8-live_bargaining-448,A,But I'm going to stick to 2,1715850992.1102498
v0bpsxm2,14,pe10l88m,8-live_bargaining-450,B1,damn,1715850992.680405
v0bpsxm2,10,8zecqcvq,8-live_bargaining-447,B2,"i remember when i was in high school, in the last school year",1715850993.6458192
v0bpsxm2,33,37sp9sjc,8-live_bargaining-455,A,not that easy but we'll see haha,1715850994.9755068
v0bpsxm2,4,ovi5mgfs,8-live_bargaining-445,A,hahhaha good choice,1715850998.0819213
v0bpsxm2,34,h8mn1ldu,8-live_bargaining-455,B2,good luck!,1715851000.9244032
v0bpsxm2,33,37sp9sjc,8-live_bargaining-455,A,bye I guess,1715851002.7182739
v0bpsxm2,12,h8nknrk3,8-live_bargaining-448,A,I'm really sorry,1715851004.0447097
v0bpsxm2,24,kfgiympu,8-live_bargaining-452,B2,nice,1715851005.7200143
v0bpsxm2,20,0urjtojp,8-live_bargaining-452,A,you need to change to 3 lol ,1715851005.9052582
v0bpsxm2,33,37sp9sjc,8-live_bargaining-455,A,thx,1715851006.583717
v0bpsxm2,32,ffegqwes,8-live_bargaining-456,B1,cmon A,1715851007.1541953
v0bpsxm2,20,0urjtojp,8-live_bargaining-452,A,ok we get it ,1715851008.1402922
v0bpsxm2,10,8zecqcvq,8-live_bargaining-447,B2,i chose to compete rather than cooperate or share what i know about the subjects with others,1715851008.21934
v0bpsxm2,8,uocdifm0,8-live_bargaining-448,B1,ok than i stay as well,1715851013.4415529
v0bpsxm2,22,g4jckmms,8-live_bargaining-451,A,bye,1715851013.7317524
v0bpsxm2,8,uocdifm0,8-live_bargaining-448,B1,sorry,1715851015.0270755
v0bpsxm2,19,3bod94tp,8-live_bargaining-452,B1,chill ,1715851015.1641421
v0bpsxm2,36,gbwqq0rs,8-live_bargaining-456,B2,ggs,1715851015.4330673
v0bpsxm2,7,ij2rrhyx,8-live_bargaining-448,B2,Dogs,1715851021.7928536
v0bpsxm2,27,pgzf722x,8-live_bargaining-466,B1,hi,1715851049.9544048
v0bpsxm2,29,m3jyk7ro,8-live_bargaining-465,A,hi,1715851050.4904394
v0bpsxm2,25,cji72u0e,8-live_bargaining-466,A,hi,1715851050.5118628
v0bpsxm2,7,ij2rrhyx,8-live_bargaining-460,A,Hii,1715851051.0063074
v0bpsxm2,5,txnxowyb,8-live_bargaining-457,B2,Hello .),1715851052.635384
v0bpsxm2,9,xpnyaewq,8-live_bargaining-460,B1,hii,1715851052.651355
v0bpsxm2,26,0l3xkh9f,8-live_bargaining-466,B2,hi,1715851052.939182
v0bpsxm2,33,37sp9sjc,8-live_bargaining-468,B1,Hello,1715851053.206354
v0bpsxm2,4,ovi5mgfs,8-live_bargaining-457,B1,hi,1715851053.255605
v0bpsxm2,30,e104xl4i,8-live_bargaining-465,B2,hello,1715851053.4664836
v0bpsxm2,32,ffegqwes,8-live_bargaining-468,A,hey folks,1715851053.612243
v0bpsxm2,36,gbwqq0rs,8-live_bargaining-467,A,"homies, 40 30 30",1715851054.0679939
v0bpsxm2,28,j9s0vm81,8-live_bargaining-465,B1,hey,1715851055.6030385
v0bpsxm2,31,vmtvitch,8-live_bargaining-468,B2,hi,1715851056.6432002
v0bpsxm2,8,uocdifm0,8-live_bargaining-460,B2,hi,1715851057.7885382
v0bpsxm2,1,vgs79s7u,8-live_bargaining-458,B2,hii,1715851059.648153
v0bpsxm2,6,u3tex7e3,8-live_bargaining-457,A,heyhoo,1715851059.8392036
v0bpsxm2,32,ffegqwes,8-live_bargaining-468,A,38 31 31,1715851065.1652205
v0bpsxm2,34,h8mn1ldu,8-live_bargaining-467,B1,yes works for me,1715851068.836273
v0bpsxm2,2,58qtb8v6,8-live_bargaining-458,A,heei,1715851070.7658854
v0bpsxm2,3,b3u444ci,8-live_bargaining-458,B1,hii,1715851071.5208519
v0bpsxm2,31,vmtvitch,8-live_bargaining-468,B2,34 33 33,1715851072.6253927
v0bpsxm2,5,txnxowyb,8-live_bargaining-457,B2,"soo, any ideas?",1715851075.0176988
v0bpsxm2,18,p7ldsgd8,8-live_bargaining-461,B2,please don't be greedy,1715851079.992644
v0bpsxm2,35,rq6ucqv6,8-live_bargaining-467,B2,ok,1715851080.7095811
v0bpsxm2,34,h8mn1ldu,8-live_bargaining-467,B1,we could also do 34 33 33?,1715851081.0433514
v0bpsxm2,22,g4jckmms,8-live_bargaining-463,B1,Hi guys,1715851081.2240713
v0bpsxm2,36,gbwqq0rs,8-live_bargaining-467,A,"have been doing that, i think its fair, its easz for A and for Bs",1715851084.0587807
v0bpsxm2,23,ggrdd5iq,8-live_bargaining-463,B2,Fine by me :),1715851087.4234874
v0bpsxm2,31,vmtvitch,8-live_bargaining-468,B2,but can also go with A's,1715851089.4646869
v0bpsxm2,32,ffegqwes,8-live_bargaining-468,A,could also work for me,1715851090.1858861
v0bpsxm2,22,g4jckmms,8-live_bargaining-463,B1,proposal 1 is fair for me ,1715851090.2548194
v0bpsxm2,30,e104xl4i,8-live_bargaining-465,B2,i prefere the 2nd one,1715851091.1297767
v0bpsxm2,15,1tsbadmg,8-live_bargaining-462,A,who's up to split with me ,1715851091.8474753
v0bpsxm2,36,gbwqq0rs,8-live_bargaining-467,A,We can do 34 33 33 i dont care either,1715851092.5291417
v0bpsxm2,4,ovi5mgfs,8-live_bargaining-457,B1,i guess A can propose something? :),1715851094.3681104
